victims,state,verb,report_date,year
1,AS,arrested,8/16/2012,2012
1,AS,arrested,8/16/2012,2012
1,AS,arrested,8/16/2012,2012
2,ML,arrested,8/16/2012,2012
1,MH,arrested,8/16/2012,2012
9,NA,injured,8/17/2012,2012
2,MN,arrested,8/17/2012,2012
1,MN,arrested,8/17/2012,2012
1,MN,arrested,8/17/2012,2012
1,MN,arrested,8/17/2012,2012
1,MN,arrested,8/17/2012,2012
1,NL,arrested,8/17/2012,2012
2,NA,arrested,8/17/2012,2012
2,NA,arrested,8/17/2012,2012
2,NA,killed,8/17/2012,2012
0,NA,injured,8/17/2012,2012
1,CT,killed,8/18/2012,2012
12,JK,injured,8/18/2012,2012
3,AP,arrested,8/18/2012,2012
1,NA,arrested,8/18/2012,2012
2,AS,injured,8/19/2012,2012
1,JK,killed,8/20/2012,2012
1,MN,arrested,8/20/2012,2012
1,NA,killed,8/20/2012,2012
0,JK,injured,8/21/2012,2012
2,MN,arrested,8/21/2012,2012
1,NA,arrested,8/21/2012,2012
1,NA,arrested,8/21/2012,2012
1,NA,arrested,8/21/2012,2012
1,NA,killed,8/22/2012,2012
1,JK,arrested,8/22/2012,2012
2,JK,arrested,8/22/2012,2012
4,JK,arrested,8/22/2012,2012
4,MH,arrested,8/22/2012,2012
1,AS,arrested,8/23/2012,2012
1,AS,surrendered,8/23/2012,2012
2,JH,arrested,8/23/2012,2012
2,JK,arrested,8/23/2012,2012
2,NA,killed,8/24/2012,2012
2,MN,arrested,8/24/2012,2012
1,MN,arrested,8/24/2012,2012
1,AS,arrested,8/24/2012,2012
7,CT,killed,8/24/2012,2012
5,NA,arrested,8/24/2012,2012
3,AS,arrested,8/25/2012,2012
1,AS,surrendered,8/25/2012,2012
2,NA,arrested,8/25/2012,2012
5,NA,arrested,8/25/2012,2012
5,NA,arrested,8/25/2012,2012
1,MN,arrested,8/25/2012,2012
1,MN,arrested,8/25/2012,2012
4,JH,arrested,8/25/2012,2012
2,JH,arrested,8/25/2012,2012
2,JH,arrested,8/25/2012,2012
1,NA,arrested,8/25/2012,2012
4,MH,arrested,8/25/2012,2012
7,AS,killed,8/26/2012,2012
1,NL,killed,8/27/2012,2012
1,NL,killed,8/27/2012,2012
1,NL,injured,8/27/2012,2012
2,CT,killed,8/27/2012,2012
4,CT,arrested,8/27/2012,2012
1,MN,injured,8/27/2012,2012
2,MN,arrested,8/27/2012,2012
2,JK,arrested,8/27/2012,2012
2,NA,arrested,8/27/2012,2012
1,AS,killed,8/28/2012,2012
4,AS,injured,8/28/2012,2012
4,AS,injured,8/28/2012,2012
2,JH,killed,8/28/2012,2012
1,JK,injured,8/28/2012,2012
1,JK,arrested,8/28/2012,2012
1,JK,arrested,8/28/2012,2012
1,JK,arrested,8/28/2012,2012
1,JK,arrested,8/28/2012,2012
1,AP,surrendered,8/28/2012,2012
4,AR,arrested,8/28/2012,2012
1,MN,arrested,8/28/2012,2012
1,MN,arrested,8/28/2012,2012
1,AP,killed,8/29/2012,2012
2,MN,arrested,8/29/2012,2012
1,MN,arrested,8/29/2012,2012
1,AS,killed,8/29/2012,2012
1,JK,arrested,8/29/2012,2012
4,JK,arrested,8/29/2012,2012
3,BR|JH,arrested,8/29/2012,2012
1,BR|JH,arrested,8/29/2012,2012
2,BR|JH,arrested,8/29/2012,2012
1,NA,arrested,8/29/2012,2012
1,ML,arrested,8/29/2012,2012
1,MH,arrested,8/29/2012,2012
1,MN,killed,8/30/2012,2012
1,MN,arrested,8/30/2012,2012
1,MN,arrested,8/30/2012,2012
1,MN,arrested,8/30/2012,2012
2,JH,arrested,8/30/2012,2012
2,RJ,arrested,8/30/2012,2012
50,AS,arrested,8/31/2012,2012
1,CT,killed,8/31/2012,2012
4,CT,injured,8/31/2012,2012
1,NA,arrested,8/31/2012,2012
11,NA,arrested,8/31/2012,2012
6,NA,arrested,8/31/2012,2012
5,NA,arrested,8/31/2012,2012
1,NA,arrested,8/31/2012,2012
3,AS,arrested,8/31/2012,2012
1,AS,arrested,8/31/2012,2012
2,JH,arrested,8/31/2012,2012
1,MH,arrested,8/31/2012,2012
0,NA,killed,8/31/2012,2012
0,NA,killed,8/31/2012,2012
287,NA,killed,8/31/2012,2012
1,OR,killed,9/1/2012,2012
2,OR,injured,9/1/2012,2012
1,AS,arrest,9/1/2012,2012
4,NA,arrested,9/1/2012,2012
1,JK,killed,9/2/2012,2012
1,OR,killed,9/3/2012,2012
1,OR,injured,9/3/2012,2012
1,JK,killed,9/3/2012,2012
1,JK,killed,9/3/2012,2012
1,AS,killed,9/3/2012,2012
1,BR|JH,arrested,9/3/2012,2012
1,BR|JH,arrested,9/3/2012,2012
2,MN,arrested,9/3/2012,2012
1,PB,arrested,9/3/2012,2012
13,KA,arrested,9/3/2012,2012
1,KA,arrested,9/3/2012,2012
2,NL,killed,9/4/2012,2012
1,MN,killing,9/4/2012,2012
3,NA,arrested,9/4/2012,2012
4,NA,arrested,9/4/2012,2012
1,KA,arrested,9/4/2012,2012
2,NA,arrest,9/4/2012,2012
1,NA,arrested,9/4/2012,2012
1,NA,arrested,9/4/2012,2012
2,AS,arrested,9/5/2012,2012
14,AS,arrested,9/5/2012,2012
1,NA,arrested,9/5/2012,2012
1,NA,arrested,9/5/2012,2012
2,NA,arrested,9/5/2012,2012
1,NA,arrested,9/5/2012,2012
5,AS,killed,9/5/2012,2012
2,JK,killed,9/6/2012,2012
2,MN,injured,9/6/2012,2012
2,JH,arrested,9/6/2012,2012
3,JH,arrested,9/6/2012,2012
2,TR,arrested,9/6/2012,2012
1,NA,arrested,9/6/2012,2012
14,AS,injured,9/7/2012,2012
1,AS,arrested,9/7/2012,2012
2,NL,injured,9/7/2012,2012
7,OR,arrested,9/7/2012,2012
1,MN,arrested,9/7/2012,2012
3,AR,surrendered,9/8/2012,2012
1,MN,arrested,9/8/2012,2012
1,MN,arrested,9/8/2012,2012
1,OR,arrested,9/8/2012,2012
1,JK,killing,9/9/2012,2012
1,JK,injured,9/9/2012,2012
1,MN,killing,9/10/2012,2012
10,MN,injuring,9/10/2012,2012
1,MN,arrested,9/10/2012,2012
1,NL,killed,9/10/2012,2012
1,AS,arrested,9/10/2012,2012
1,BR|JH,killed,9/10/2012,2012
5,BR|JH,wounded,9/10/2012,2012
1,AR,arrested,9/10/2012,2012
1,AS,killed,9/11/2012,2012
1,AS,killed,9/11/2012,2012
0,MN,killed,9/11/2012,2012
7,AP,arrested,9/11/2012,2012
1,NA,arrested,9/11/2012,2012
1,JK,killed,9/11/2012,2012
6,AS,injured,9/12/2012,2012
2,AS,arrested,9/12/2012,2012
2,BR|JH,arrested,9/12/2012,2012
5,AR,arrested,9/12/2012,2012
2,AR,arrested,9/12/2012,2012
1,AR,arrested,9/12/2012,2012
2,AR,arrested,9/12/2012,2012
1,AR,arrested,9/12/2012,2012
1,AS,injured,9/13/2012,2012
2,AS,arrested,9/13/2012,2012
9,NA,arrested,9/13/2012,2012
0,NA,arrested,9/13/2012,2012
1,WB,arrested,9/13/2012,2012
1,JK,arrested,9/13/2012,2012
3,JK,arrested,9/13/2012,2012
1,BR|JH,arrested,9/13/2012,2012
2,NA,arrested,9/13/2012,2012
1,AS,arrested,9/14/2012,2012
1,NA,arrested,9/14/2012,2012
1,NA,arrested,9/14/2012,2012
23,AS,arrested,9/15/2012,2012
1,AR,killed,9/15/2012,2012
1,MN,injuring,9/15/2012,2012
1,OR,arrested,9/15/2012,2012
8,OR,arrested,9/15/2012,2012
3,JH,arrested,9/15/2012,2012
2,MH,arrested,9/15/2012,2012
1,BR|JH,arrested,9/15/2012,2012
2,JK,killed,9/17/2012,2012
1,MN,arrested,9/17/2012,2012
1,AS,arrested,9/17/2012,2012
1,ML,arrested,9/17/2012,2012
1,MH,arrested,9/17/2012,2012
1,OR,arrested,9/17/2012,2012
1,MN,killed,9/18/2012,2012
1,MN,killed,9/18/2012,2012
1,MN,killed,9/18/2012,2012
2,NA,arrested,9/18/2012,2012
1,NA,arrested,9/18/2012,2012
2,JH,arrested,9/18/2012,2012
2,BR|JH,arrested,9/18/2012,2012
1,NA,killed,9/19/2012,2012
3,NA,injured,9/19/2012,2012
3,BR|JH,arrested,9/19/2012,2012
1,NA,killed,9/20/2012,2012
5,NA,arrested,9/20/2012,2012
8,NA,arrested,9/20/2012,2012
1,BR|JH,killed,9/20/2012,2012
3,BR|JH,injured,9/20/2012,2012
1,CT,killing,9/20/2012,2012
2,CT,injuring,9/20/2012,2012
4,JH,arrested,9/20/2012,2012
1,NA,arrested,9/20/2012,2012
1,NA,arrested,9/20/2012,2012
1,AS,killed,9/20/2012,2012
1,OR,killed,9/21/2012,2012
3,MN,arrested,9/21/2012,2012
1,JK,killed,9/22/2012,2012
2,AS,arrested,9/22/2012,2012
2,AS,arrested,9/22/2012,2012
2,MN,arrested,9/23/2012,2012
1,BR|JH,killed,9/24/2012,2012
2,BR|JH,arrested,9/24/2012,2012
2,AS,surrendered,9/24/2012,2012
2,AS,arrested,9/24/2012,2012
3,AS,arrested,9/24/2012,2012
3,JK,arresting,9/24/2012,2012
9,MN,arrested,9/24/2012,2012
1,OR,arrested,9/24/2012,2012
4,AP,arrested,9/24/2012,2012
1,CT,arrested,9/24/2012,2012
1,CT,arrested,9/24/2012,2012
1,AS,killing,9/25/2012,2012
8,AS,injuring,9/25/2012,2012
1,CT,killed,9/25/2012,2012
3,MN,arrested,9/25/2012,2012
1,MN,arrested,9/25/2012,2012
2,NA,surrendered,9/25/2012,2012
2,NA,surrendered,9/25/2012,2012
2,JK,killing,9/25/2012,2012
2,JK,killed,9/26/2012,2012
2,OR,killed,9/26/2012,2012
1,AS,killed,9/26/2012,2012
3,AS,arrested,9/26/2012,2012
1,MN,arrested,9/26/2012,2012
3,NL,arrested,9/26/2012,2012
5,NL,arrested,9/26/2012,2012
2,MN,arrested,9/27/2012,2012
1,CT,injured,9/27/2012,2012
1,CT,arrested,9/27/2012,2012
1,CT,arrested,9/27/2012,2012
1,OR,arrested,9/27/2012,2012
9,OR,arrested,9/27/2012,2012
1,NA,arrested,9/27/2012,2012
2,NA,arrested,9/27/2012,2012
1,AS,arrested,9/27/2012,2012
114,MN,surrendered,9/27/2012,2012
2,NA,killed,9/28/2012,2012
2,JK,killing,9/28/2012,2012
7,MN,arrested,9/28/2012,2012
0,NA,arrested,9/28/2012,2012
3,MN,killed,9/29/2012,2012
2,BR|JH,killed,9/29/2012,2012
1,WB,killed,9/29/2012,2012
1,NA,arrested,9/29/2012,2012
0,MH,injured,9/29/2012,2012
4,GJ,arrested,9/29/2012,2012
6,CT,arrested,9/29/2012,2012
4,OR,arrested,9/29/2012,2012
1,NA,arrested,9/29/2012,2012
2,CT,injured,9/30/2012,2012
6,OR,arrested,9/30/2012,2012
3,OR,arrested,9/30/2012,2012
6,OR,arrested,9/30/2012,2012
3,OR,arrested,9/30/2012,2012
1,NL,killed,10/1/2012,2012
1,JH,killed,10/1/2012,2012
6,AS,arrested,10/1/2012,2012
4,AS,arrested,10/1/2012,2012
2,AS,arrested,10/1/2012,2012
1,AS,arrested,10/1/2012,2012
2,MN,arrested,10/1/2012,2012
2,WB,injured,10/1/2012,2012
2,WB,arrested,10/1/2012,2012
3,JK,arresting,10/1/2012,2012
5,JK,killed,10/2/2012,2012
1,NL,injuring,10/2/2012,2012
1,MN,killed,10/3/2012,2012
1,MN,killed,10/3/2012,2012
1,MN,killed,10/3/2012,2012
2,JK,injured,10/3/2012,2012
6,JK,arresting,10/3/2012,2012
2,OR,arrested,10/3/2012,2012
1,NA,arrested,10/3/2012,2012
1,PB,arrested,10/3/2012,2012
0,NA,arrested,10/4/2012,2012
3,NA,arrested,10/4/2012,2012
0,NA,arrested,10/4/2012,2012
1,NA,arrested,10/4/2012,2012
1,JH,arrested,10/4/2012,2012
1,AS,killed,10/5/2012,2012
7,MN,injured,10/5/2012,2012
1,MN,killed,10/5/2012,2012
1,MN,killed,10/5/2012,2012
3,JK,injured,10/5/2012,2012
2,JK,arrested,10/5/2012,2012
1,WB,surrendered,10/5/2012,2012
1,NA,arrested,10/5/2012,2012
1,OR,arrested,10/6/2012,2012
7,BR|JH,arrested,10/6/2012,2012
2,MN,arrested,10/6/2012,2012
1,AS,killed,10/6/2012,2012
1,AS,killed,10/7/2012,2012
3,AS,arrested,10/7/2012,2012
3,AS,surrendered,10/7/2012,2012
3,AS,surrendered,10/7/2012,2012
2,AS,surrendered,10/7/2012,2012
2,MN,injured,10/7/2012,2012
2,AS,killed,10/8/2012,2012
1,MN,killed,10/8/2012,2012
7,MN,arrested,10/8/2012,2012
2,MN,arrested,10/8/2012,2012
2,JK,killing,10/8/2012,2012
1,JH,arrested,10/8/2012,2012
1,UP,arrested,10/8/2012,2012
2,UP,arrested,10/8/2012,2012
1,MH,arrested,10/8/2012,2012
1,MH,arrested,10/8/2012,2012
1,AS,killed,10/9/2012,2012
3,AS,arrested,10/9/2012,2012
1,AS,arrested,10/9/2012,2012
1,MN,killed,10/9/2012,2012
2,MN,arrested,10/9/2012,2012
1,MN,arrested,10/9/2012,2012
2,MN,arrested,10/9/2012,2012
1,NA,arrested,10/9/2012,2012
1,JH,arrested,10/9/2012,2012
1,NA,arrested,10/9/2012,2012
1,MN,arrested,10/10/2012,2012
4,MH,arrested,10/10/2012,2012
1,CT,arrested,10/10/2012,2012
1,OR,arrested,10/10/2012,2012
1,AR,arrested,10/10/2012,2012
1,NA,arrested,10/10/2012,2012
2,AP,surrendered,10/10/2012,2012
1,NA,killed,10/11/2012,2012
1,AS,surrendered,10/11/2012,2012
2,MN,arrested,10/11/2012,2012
2,ML,killed,10/13/2012,2012
1,AS,killed,10/13/2012,2012
1,AS,killed,10/13/2012,2012
3,BR|JH,arrested,10/13/2012,2012
1,NA,arrested,10/13/2012,2012
3,MH,arrested,10/13/2012,2012
2,MH,arrested,10/13/2012,2012
1,MH,arrested,10/13/2012,2012
1,NA,arrested,10/13/2012,2012
1,NA,arrested,10/13/2012,2012
1,NA,arrested,10/13/2012,2012
1,JH,arrested,10/14/2012,2012
1,MN,arrested,10/15/2012,2012
6,NA,arrested,10/15/2012,2012
2,GJ,arrested,10/15/2012,2012
1,MH,arrested,10/15/2012,2012
1,BR|JH,arrested,10/15/2012,2012
1,AS,arrested,10/15/2012,2012
1,AS,arrested,10/15/2012,2012
1,WB,arrested,10/15/2012,2012
3,NA,arrested,10/15/2012,2012
1,AS|MN,wounded,10/16/2012,2012
1,AS,arrested,10/16/2012,2012
5,AS,arrested,10/16/2012,2012
3,JK,killed,10/17/2012,2012
1,ML,killed,10/17/2012,2012
4,MH,injured,10/17/2012,2012
12,TR,arrested,10/17/2012,2012
1,MN,arrested,10/17/2012,2012
1,MN,arrested,10/17/2012,2012
1,MN,arrested,10/17/2012,2012
1,MN,injured,10/17/2012,2012
2,NA,arrested,10/17/2012,2012
1,AS,arrested,10/17/2012,2012
3,MH,arrested,10/17/2012,2012
3,BR|JH,killed,10/18/2012,2012
7,BR|JH,injured,10/18/2012,2012
1,AP,killed,10/18/2012,2012
5,MH,injured,10/18/2012,2012
1,ML,injured,10/18/2012,2012
1,OR,arrested,10/18/2012,2012
1,NA,killed,10/18/2012,2012
3,NA,arrested,10/18/2012,2012
16,AS,arrested,10/18/2012,2012
1,NA,arrested,10/18/2012,2012
1,NA,arrested,10/18/2012,2012
1,NA,arrested,10/18/2012,2012
1,OR,killed,10/19/2012,2012
1,AS,killed,10/19/2012,2012
1,WB,arrested,10/19/2012,2012
1,JK,killing,10/20/2012,2012
2,JK,injuring,10/20/2012,2012
2,MN,arrested,10/20/2012,2012
1,MN,arrested,10/20/2012,2012
6,BR|JH,killed,10/20/2012,2012
1,NA,arrested,10/20/2012,2012
2,NA,killed,10/22/2012,2012
4,MN,arrested,10/22/2012,2012
1,MN,arrested,10/22/2012,2012
1,MN,arrested,10/22/2012,2012
1,MN,arrested,10/22/2012,2012
1,MN,arrested,10/22/2012,2012
1,JK,killing,10/23/2012,2012
2,JK,injuring,10/23/2012,2012
1,OR,killed,10/23/2012,2012
1,NA,arrested,10/23/2012,2012
2,NA,arrested,10/23/2012,2012
1,CT,arrested,10/23/2012,2012
1,JH,arrested,10/24/2012,2012
3,AS,injured,10/25/2012,2012
3,JK,injured,10/25/2012,2012
3,JK,arrested,10/25/2012,2012
1,NA,arrested,10/25/2012,2012
1,MN,arrested,10/25/2012,2012
2,ML,killed,10/26/2012,2012
1,MN,killed,10/26/2012,2012
1,MN,arrested,10/26/2012,2012
3,NA,arrested,10/26/2012,2012
2,NA,arrested,10/26/2012,2012
1,JH,killed,10/27/2012,2012
2,JH,arrested,10/27/2012,2012
1,JH,arrested,10/27/2012,2012
4,MN,injured,10/27/2012,2012
2,CT,arrested,10/27/2012,2012
1,NA,arrested,10/27/2012,2012
0,NA,kill,10/27/2012,2012
0,OR,kill,10/27/2012,2012
2,AS,arrested,10/28/2012,2012
1,AS,arrested,10/28/2012,2012
1,AR,arrested,10/28/2012,2012
1,AS,killed,10/29/2012,2012
2,AS,injured,10/29/2012,2012
4,AS,arrested,10/29/2012,2012
1,OR,killed,10/29/2012,2012
4,BR|JH,arrested,10/29/2012,2012
3,TR,arrested,10/29/2012,2012
1,MN,arrested,10/29/2012,2012
1,AS,killed,10/30/2012,2012
3,AS,injured,10/30/2012,2012
1,CT,killed,10/30/2012,2012
2,ML,arrested,10/30/2012,2012
2,JH,arrested,10/30/2012,2012
1,WB,arrested,10/30/2012,2012
1,AP,arrested,10/30/2012,2012
1,MN,arrested,10/30/2012,2012
4,MN,killed,10/31/2012,2012
1,CT,killed,10/31/2012,2012
21,CT,killed,10/31/2012,2012
1,JK,injured,10/31/2012,2012
3,NA,arrested,10/31/2012,2012
2,NA,arrested,10/31/2012,2012
1,OR,arrested,10/31/2012,2012
1,NA,killing,10/31/2012,2012
1,ML,arrested,11/1/2012,2012
2,ML,arrested,11/1/2012,2012
2,ML,arrested,11/1/2012,2012
1,MN,arrested,11/2/2012,2012
2,ML,arrested,11/2/2012,2012
2,TR,arrested,11/2/2012,2012
1,OR,arrested,11/2/2012,2012
1,NA,arrested,11/2/2012,2012
1,JH,killed,11/3/2012,2012
1,CT,killed,11/3/2012,2012
4,OR,arrested,11/3/2012,2012
1,RJ,arrested,11/3/2012,2012
2,TR,arrested,11/3/2012,2012
5,CT,arrested,11/4/2012,2012
3,NA,arrested,11/4/2012,2012
1,JH,surrendered,11/5/2012,2012
1,MN,arrested,11/5/2012,2012
1,AS,arrested,11/5/2012,2012
4,AS,arrested,11/5/2012,2012
3,AS,surrendered,11/5/2012,2012
2,AS,arrested,11/5/2012,2012
3,NL,killed,11/6/2012,2012
2,NL,injured,11/6/2012,2012
1,NA,injured,11/6/2012,2012
1,WB,arrested,11/6/2012,2012
2,JH,killed,11/7/2012,2012
1,JH,killed,11/7/2012,2012
1,CT,killed,11/7/2012,2012
3,CT,arrested,11/7/2012,2012
2,AP,arrested,11/7/2012,2012
4,JK,arrested,11/7/2012,2012
2,JK,arrested,11/7/2012,2012
1,CT,killed,11/8/2012,2012
1,MN,arrested,11/8/2012,2012
3,MN,arrested,11/8/2012,2012
2,MN,arrested,11/8/2012,2012
6,ML,arrested,11/8/2012,2012
1,ML,arrested,11/8/2012,2012
3,MH,arrested,11/8/2012,2012
1,JH,arrested,11/8/2012,2012
1,MN,arrested,11/9/2012,2012
5,MN,arrested,11/9/2012,2012
1,MN,arrested,11/9/2012,2012
1,MN,arrested,11/9/2012,2012
5,CT,arrested,11/9/2012,2012
5,CT,surrendered,11/9/2012,2012
1,JK,arrested,11/9/2012,2012
4,JK,killing,11/10/2012,2012
4,JH,killed,11/10/2012,2012
1,AP,killed,11/10/2012,2012
1,AP,arrested,11/10/2012,2012
2,AP,surrendered,11/10/2012,2012
2,AS,killed,11/11/2012,2012
1,JK,injured,11/11/2012,2012
1,ML,arrested,11/12/2012,2012
3,MH,injured,11/12/2012,2012
1,CT,arrested,11/12/2012,2012
14,AS,arrested,11/12/2012,2012
2,AS,killing,11/12/2012,2012
2,AS,arrested,11/12/2012,2012
2,NA,arrested,11/12/2012,2012
4,CT,killed,11/13/2012,2012
1,AS,killed,11/13/2012,2012
1,CT,arrested,11/14/2012,2012
5,NA,killed,11/15/2012,2012
1,NA,killed,11/15/2012,2012
0,OR,injured,11/15/2012,2012
1,AS,killed,11/15/2012,2012
1,AS,injured,11/15/2012,2012
3,JH,killed,11/16/2012,2012
1,JH,killed,11/16/2012,2012
1,AS,killed,11/16/2012,2012
2,AS,injured,11/16/2012,2012
1,AS,killed,11/16/2012,2012
1,NA,killed,11/16/2012,2012
1,JK,killing,11/16/2012,2012
4,JK,injuring,11/16/2012,2012
2,JK,killed,11/16/2012,2012
7,BR|JH,injured,11/16/2012,2012
0,OR,killed,11/16/2012,2012
0,JK,injured,11/17/2012,2012
1,MN,arrested,11/17/2012,2012
5,NA,killing,11/17/2012,2012
86,NA,surrendered,11/17/2012,2012
86,NA,arrested,11/17/2012,2012
14,NA,killed,11/17/2012,2012
1,NA,surrendered,11/17/2012,2012
1,JH,killed,11/18/2012,2012
1,JK,killing,11/18/2012,2012
6,JK,wounding,11/18/2012,2012
1,CT,killed,11/19/2012,2012
1,AS,killed,11/19/2012,2012
4,BR|JH,arrested,11/19/2012,2012
4,BR|JH,arrested,11/19/2012,2012
1,OR,surrendered,11/19/2012,2012
1,MH,killed,11/20/2012,2012
2,JK,injured,11/20/2012,2012
1,JH,killing,11/20/2012,2012
1,OR,killed,11/21/2012,2012
4,OR,arrested,11/21/2012,2012
1,JH,arrested,11/21/2012,2012
1,JH,arrested,11/21/2012,2012
1,MH,killed,11/22/2012,2012
1,AS,killed,11/22/2012,2012
2,NA,arrested,11/22/2012,2012
1,NA,arrested,11/22/2012,2012
1,MN,injuring,11/23/2012,2012
6,AP,arrested,11/23/2012,2012
2,ML,arrested,11/23/2012,2012
1,BR|JH,arrested,11/23/2012,2012
1,JH,arrested,11/24/2012,2012
2,MN,injuring,11/24/2012,2012
4,AS,arrested,11/24/2012,2012
2,NA,arrested,11/24/2012,2012
1,AP,arrested,11/24/2012,2012
4,AP,killed,11/24/2012,2012
1,AS,killed,11/25/2012,2012
1,OR,killed,11/25/2012,2012
2,CT,arrested,11/25/2012,2012
1,MH,killed,11/26/2012,2012
5,CT,arrested,11/26/2012,2012
2,OR,arrested,11/26/2012,2012
1,AS,arrested,11/26/2012,2012
1,JH,killed,11/27/2012,2012
3,JH,arrested,11/27/2012,2012
1,MN,killed,11/27/2012,2012
1,MN,arrested,11/27/2012,2012
4,CT,arrested,11/27/2012,2012
3,CT,arrested,11/27/2012,2012
2,ML,arrested,11/27/2012,2012
1,JK,arrested,11/28/2012,2012
1,NA,arrested,11/28/2012,2012
1,OR,arrested,11/28/2012,2012
3,OR,surrendered,11/28/2012,2012
1,AS,arrested,11/28/2012,2012
1,WB,arrested,11/28/2012,2012
1,JK,killed,11/29/2012,2012
3,JK,injured,11/29/2012,2012
2,MN,arrested,11/29/2012,2012
1,JH,killed,11/30/2012,2012
4,JH,arrested,11/30/2012,2012
1,BR|JH,arrested,11/30/2012,2012
1,KA,arrested,11/30/2012,2012
1,AS,arrested,11/30/2012,2012
3,MN,arrested,12/1/2012,2012
2,JH,killed,12/2/2012,2012
2,AS,killed,12/2/2012,2012
6,AS,arrested,12/2/2012,2012
0,AS,killing,12/2/2012,2012
1,AP,killed,12/3/2012,2012
1,JK,injured,12/3/2012,2012
2,MN,arrested,12/4/2012,2012
1,MN,arrested,12/4/2012,2012
3,KL,arrested,12/4/2012,2012
1,AS,arrested,12/4/2012,2012
1,CT,arrested,12/5/2012,2012
1,JH,killed,12/6/2012,2012
1,MH,killed,12/6/2012,2012
3,OR,arrested,12/6/2012,2012
1,JK,killed,12/6/2012,2012
2,NA,killed,12/7/2012,2012
1,CT,killed,12/7/2012,2012
7,ML,arrested,12/7/2012,2012
2,BR|JH,arrested,12/7/2012,2012
1,AS,arrested,12/7/2012,2012
2,CT,killed,12/8/2012,2012
1,CT,killed,12/8/2012,2012
6,NA,arrested,12/8/2012,2012
3,JH,arrested,12/8/2012,2012
1,OR,arrested,12/8/2012,2012
1,OR,arrested,12/9/2012,2012
4,NA,killed,12/10/2012,2012
3,TR,surrendered,12/10/2012,2012
2,AS,arrested,12/10/2012,2012
1,AS,arrested,12/10/2012,2012
2,NA,arrested,12/10/2012,2012
1,WB,arrested,12/10/2012,2012
7,NA,arrested,12/10/2012,2012
1,AS,injured,12/11/2012,2012
1,BR|JH,killed,12/11/2012,2012
1,CT,arrested,12/11/2012,2012
1,MN,arrested,12/11/2012,2012
5,ML,arrested,12/11/2012,2012
1,MH,arrested,12/11/2012,2012
6,JK,arrested,12/11/2012,2012
188,NA,killed,12/11/2012,2012
1,WB,arrested,12/11/2012,2012
1,MH,surrendered,12/12/2012,2012
1,CT,arrested,12/12/2012,2012
4,JH,arrested,12/13/2012,2012
1,NA,arrested,12/14/2012,2012
8,CT,killed,12/15/2012,2012
2,NA,arrested,12/15/2012,2012
5,NA,arrested,12/15/2012,2012
2,AS,arrested,12/15/2012,2012
1,AS,arrested,12/15/2012,2012
1,JH,arrested,12/15/2012,2012
1,CT,killed,12/16/2012,2012
5,NA,arrested,12/16/2012,2012
6,NL,killed,12/17/2012,2012
1,NL,arrested,12/17/2012,2012
1,AS,arrested,12/17/2012,2012
1,AS,arrested,12/17/2012,2012
1,NA,arrested,12/17/2012,2012
1,NL,killed,12/18/2012,2012
6,ML,arrested,12/18/2012,2012
0,NA,arrested,12/18/2012,2012
2,JH,arrested,12/19/2012,2012
2,AS,arrested,12/19/2012,2012
1,AR,arrested,12/19/2012,2012
6,JK,killed,7/30/2007,2007
1,JK,killed,7/30/2007,2007
1,JK,killed,7/30/2007,2007
1,JK,injured,7/30/2007,2007
3,MN,arrested,7/30/2007,2007
2,MN,arrested,7/30/2007,2007
1,MN,arrested,7/30/2007,2007
2,GJ,arrested,7/30/2007,2007
2,AS,arrested,7/30/2007,2007
1,MN,killed,11/19/2007,2007
2,OR,arrested,11/19/2007,2007
5,NA,killed,12/13/2007,2007
4,NA,injured,12/13/2007,2007
3,CT,killed,12/13/2007,2007
1,JK,killed,12/13/2007,2007
3,MN,killed,12/19/2007,2007
1,MN,wounded,12/19/2007,2007
3,MN,arrested,12/19/2007,2007
1,MN,killed,12/19/2007,2007
1,MN,killed,12/19/2007,2007
2,AS,killed,12/19/2007,2007
5,AS,injured,12/19/2007,2007
1,JH,killed,12/19/2007,2007
1,OR,killed,12/19/2007,2007
11,BR|JH,injured,12/19/2007,2007
1,KL,arrested,12/19/2007,2007
2,AS,killed,1/12/2008,2008
1,AS,arrested,1/12/2008,2008
1,TR,arrested,1/12/2008,2008
1,MN,arrested,1/12/2008,2008
1,MN,arrested,1/12/2008,2008
1,MN,arrested,1/12/2008,2008
1,MN,arrested,1/12/2008,2008
2,MN,arrested,1/12/2008,2008
1,CT,arrested,1/12/2008,2008
5,AS,killed,2/20/2008,2008
1,AS,injured,2/20/2008,2008
2,MN,arrested,2/20/2008,2008
1,WB,arrested,2/20/2008,2008
4,JH,killed,4/3/2008,2008
14,JH,injured,4/3/2008,2008
2,JK,killed,4/3/2008,2008
2,JK,arrested,4/3/2008,2008
1,AP,killed,4/3/2008,2008
1,AS,killed,6/11/2008,2008
3,MN,killed,6/11/2008,2008
1,MN,wounded,6/11/2008,2008
1,JK,arrested,6/11/2008,2008
1,JK,killed,6/21/2008,2008
1,JK,killed,6/21/2008,2008
1,BR|JH,killed,6/21/2008,2008
1,MN,arrested,6/21/2008,2008
1,MN,arrested,6/21/2008,2008
5,NA,arrested,6/21/2008,2008
1,NA,arrested,6/21/2008,2008
1,JK,killed,7/5/2008,2008
3,JK,arrested,7/5/2008,2008
